24. Pour vous mêmes, vos clients ou usagers, disposez-vous d'un canal d'alerte et d'un registre interne afin de consigner et documenter d'éventuelles violation de données ?	182	radios	1	0			["oui","non","je n'en ai pas connaissance"]		11	0	4	1	b49e2eaa-8ac668dd-6183a0ad472e79.09643574	1496	182
Vos remarques et précisons sur cette Partie 2	182	textarea	0	0					12	0	4	1	b49e2eaa-8ac668dd-6183a0ad4774c2.64174531	1497	182
25. Exigences - Question 26 à 30	183	description	0	0				&lt;p&gt;- Chaque traitement doit reposer sur un fondement licite&lt;br /&gt;- la finalité doit être déterminée, explicite, légitime&lt;br /&gt;- les données doivent être pertinentes et adéquates&lt;br /&gt;- les données doivent être exactes et mises à jour &lt;br /&gt;- la collecte doit être loyale et les traitements transparents&lt;br /&gt;- leur traitement doit être sécurisé&lt;br /&gt;- leur durée de conservation doit être limité&lt;/p&gt;	0	0	4	1	b49e2eaa-8ac668dd-6183a0ad4924a8.56084390	1498	183
26. Savez-vous si chacun des traitements mis en oeuvre par votre organisme / service est justifié par une base juridique  ?	183	radios	0	0			["oui","non"]	&lt;p&gt;Les principes de licéité définis à l'Article 6 du Règlement, sont le consentement de la personne, l'exécution d'un contrat, le respect d'une obligation légale, la légitimité de l'organisme, l'intérêt publique, la sauvegarde des intérêts vitaux d'une personne&lt;/p&gt;	1	0	4	1	b49e2eaa-8ac668dd-6183a0ad496ec6.82481918	1499	183
27. Concernant les traitements dont vous êtes acteur, lorsqu'il y a besoin d'un consentement, savez vous si celui-ci :  	183	radios	0	0			["oui","non"]	&lt;p&gt;- a été donné expressément et distinctement (le consentement ne sera pas licite s'il est inclus dans l'acceptation générale des CGV par exemple) ;&lt;br /&gt;- est éclairé, au moyen de l'information de la personne ;&lt;br /&gt;- est libre. Par exemple, le consentement ne sera pas libre si la personne ne peut retirer son consentement sans conséquences&lt;/p&gt;	2	0	4	1	b49e2eaa-8ac668dd-6183a0ad49dc94.45938604	1500	183
28. Dans votre organisme / service, validez-vous toute nouvelle utilisation d'une base de données existante ?	183	radios	0	0			["oui","non"]	&lt;p&gt;Vous devez pouvoir démontrer que la nouvelle finalité est compatible avec la finalité initiale, au regard notamment de la nature des données, du contexte de collecte et de l'existence de garanties appropriées.&lt;/p&gt;	3	0	4	1	b49e2eaa-8ac668dd-6183a0ad4a1f90.66837191	1501	183
29. Assurez-vous l'isolement des données et bases de données selon les finalités du traitement ?	183	radios	0	0			["oui","non","je ne sais pas","ce concept ne nous semble pas utile"]	&lt;p&gt;A chaque traitement doit correspondre une base de données, ainsi, une même donnée pourra être dupliquée dans plusieurs bases de données afin d'être isolée et prise en compte spécifiquement au traitement&lt;/p&gt;	4	0	4	1	b49e2eaa-8ac668dd-6183a0ad4a62e9.24533271	1502	183
30. Pensez vous, pour les données que vous traitez, que seules les personnes dûment habilitées de votre service / organisme peuvent y avoir accès ?	183	radios	1	0			["oui","non"]	&lt;p&gt;Vous devez contrôler les habilitations d'accès de vos personnels au regard de leur fonction et de leur légitimé à accéder à des données. Par exemple, les employés RH n'ont pas vocation à avoir accès aux données clients&lt;/p&gt;	5	0	4	1	b49e2eaa-8ac668dd-6183a0ad4abc00.04490787	1503	183
Vos remarques et précisons sur cette Partie 3 	183	textarea	0	0					6	0	4	1	b49e2eaa-8ac668dd-6183a0ad4af6a9.62396016	1504	183
31. Question 32 à 38	184	description	0	0				&lt;p&gt;1 - Le règlement limite la conservation des données à la seule durée nécessaire à l'accomplissement de l'objectif qui était poursuivi lors de leur collecte. Ainsi la conservation d'une même donnée doit varier en fonction des objectifs poursuivis&lt;br /&gt;2 - Données et traitement sensible : le règlement continue d'interdire par principe le traitement des données sensibles incluant les données génétiques et biométriques, et encadre rigoureusement le traitement concernant les données des enfants, le profilage et toute méthode de décision individuelle automatisé&lt;br /&gt;Données sensibles : &lt;br /&gt;- révélant l'origine raciale ou ethnique, les opinions politiques, les convictions religieuses ou philosophiques ou l'appartenance syndicale &lt;br /&gt;- génétiques et des données biométriques aux fins d’identifier une personne physique de manière unique&lt;br /&gt;- concernant la santé ou des données concernant la vie sexuelle ou l'orientation sexuelle d'une personne physique&lt;br /&gt;&lt;br /&gt;&lt;/p&gt;	0	0	4	1	b49e2eaa-8ac668dd-6183a0ad4cd1b2.01748268	1505	184
32. Disposez-vous d'une politique de conservation des données propre aux besoins de votre organisme ou de votre service et répondant aux exigences réglementaires applicables ?	184	radios	1	0			["oui","non"]	&lt;p&gt;A titre d’illustration, une entreprise qui propose sur son site internet aux internautes de recevoir gratuitement un devis ou toute autre documentation, peut recueillir l’identité, les coordonnées du demandeur et des documents d'information pour répondre à sa demande, mais elle doit indiquer clairement la durée de conservation des ces informations par exemple s’il s’agit uniquement d’anticiper des relations futures&lt;/p&gt;	1	0	4	1	b49e2eaa-8ac668dd-6183a0ad4d6072.75955985	1506	184
33. Connaissez-vous, pour les données que vous traitez, la durée de conservation nécessaire au regard de chaque finalité ?	184	radios	0	0			["pas vraiment","oui, je pense connaître les durées correspondantes",""]		2	0	4	1	b49e2eaa-8ac668dd-6183a0ad4dcf78.42583421	1507	184
34. En conséquence, effectuez-vous une purge effective (automatique ou manuelle) de ces données à l'issue des durées de conservation ?	184	radios	1	0			["non, je conserve tout","oui, j'efface plutôt régulièrement","je respecte le règlement via des procédures mises en place"]		3	0	4	1	b49e2eaa-8ac668dd-6183a0ad4e0ea6.44374056	1508	184
35. Dans votre gestion quotidienne, différenciez-vous la durée de conservation des données selon une base active*, un archivage intermédiaire** et un archivage définitif***	184	radios	1	0			["oui, je procéde régulièrement à un archivage","non, toutes mes données sont au même emplacement","cela dépend"]	&lt;p&gt;*La base active est également appelée « archives courantes » et concerne les données d’utilisation courante par les services concernés dans les entreprises (ex : les données concernant un client dans le cadre de l’exécution d’un contrat) ;&lt;br /&gt;**Les archives intermédiaires sont des données dont l'accès est limité à une personne ou un service (ex : le service contentieux). Elles représentent une étape intermédiaire avant suppression de ces données ;&lt;br /&gt;***Les archives définitives sont les données présentant un intérêt historique, scientifique ou statistique justifiant qu’elles ne fassent l’objet d’aucune destruction.&lt;/p&gt;	4	0	4	1	b49e2eaa-8ac668dd-6183a0ad4e5779.53013789	1509	184
36. Êtes-vous amener à traiter des données sensibles ?	184	radios	0	0			["jamais","exceptionnellement","régulièrement",""]	&lt;div class="office-form-question-subtitle"&gt;Données sensible CF RGPD (santé, justice, biométriques ... ); données concernant les personnes vulnérables ; données acquises automatiquement (profilage) et toute méthode de prise de décision automatisée basée sur ces données&lt;/div&gt;	5	0	4	1	b49e2eaa-8ac668dd-6183a0ad4ec1c0.30188654	1510	184
37. Si oui, vous vous assurez que chaque traitement sensible est fondé sur une dérogation légale ou encore que les mesures de sécurité sont adaptées à la sensibilité des données ?	184	radios	0	0			["oui","non"]	&lt;p&gt;chiffrement par exemple&lt;/p&gt;	6	0	4	1	b49e2eaa-8ac668dd-6183a0ad4ef800.19079599	1511	184
38. Vous avez identifié des décisions prises sur la base de traitements automatisés et adopté les mesures adéquates pour en assurer la légalité ?	184	radios	0	0			["aucun traitement automatisé","oui, toutes mesures prises","oui, mais il reste des mesures à prendre"]	&lt;p&gt;En principe, et sauf exceptions de l'article 22 2. du Règlement, aucune décision produisant des effets juridiques pour la personne ou l'affectant de manière significative de façon similaire ne doit être exclusivement automatisée. En d'autres termes, une évaluation humaine doit être prévue par le responsable de traitement.&lt;/p&gt;	7	0	4	1	b49e2eaa-8ac668dd-6183a0ad4f2e14.80155194	1512	184
Vos remarques et précisons sur cette Partie 4	184	textarea	0	0					8	0	4	1	b49e2eaa-8ac668dd-6183a0ad4f8674.55699182	1513	184
Questions 40 à 48	185	description	0	0				&lt;p&gt;1 - Toute information adressée au public ou à la personne concernée doit être aisément accessible dans une forme concise et formulée en termes simples&lt;br /&gt;2 - Chaque personne doit pouvoir facilement et librement s'opposer, corriger ou supprimer ses données&lt;br /&gt;&lt;br /&gt;&lt;/p&gt;	0	0	4	1	b49e2eaa-8ac668dd-6183a0ad50e0a8.12770922	1514	185
40. Dans votre service ou pour votre organisme en général, informez-vous les personnes de façon claire, intelligible et concise sur le traitement fait de leurs données ?	185	radios	0	0			["oui, un vrai travail de communication a été menée","oui, globalement","des progrès restent à faire","tout reste à faire quand à la communication",""]	&lt;p&gt;Notion de suivi du comportement : A titre d’exemple, un suivi des internautes dans le cadre de leur navigation sur le web, couplé avec des techniques de traitement visant à déterminer un profil, notamment afin de prendre des décisions ou d’analyser leurs préférences de consommation, leurs comportements, etc. répond à la notion de suivi du comportement de ces personnes&lt;/p&gt;	1	0	4	1	b49e2eaa-8ac668dd-6183a0ad5121d5.58935766	1515	185
41. Sur les différents droits conférés aux personnes, assurez-vous une communication adéquate  ?	185	radios	0	0			["Peu de choses sont fait sur ce sujet","Quelques actions ont été menées","Je pense que nous communiquons suffisamment vers les personnes concernées"]	&lt;p&gt;Avec le RGPD, le Responsable de traitement doit informer les personnes sur leurs droits en indiquant clairement les actions à mener par la personne pour donner des directives sur le sort de ses données. Concrètement, il s'agit de la mise en place de notices d'informations, papier et/ou numériques, facilement accessibles, et régulièrement mises à jour&lt;/p&gt;	2	0	4	1	b49e2eaa-8ac668dd-6183a0ad516875.20629029	1516	185
42. Permettez-vous aux personnes concernées d'exercer leurs droits de façon simple et, si possible, en direct ?	185	radios	0	0			["oui, tout à fait","plutôt oui","plutôt non","pas du tout"]	&lt;p&gt;A minima un formulaire en ligne pour exercer son droit d'accès, un lien pour s'opposer au démarchage commercial ; idéalement possibilité de modifier, rectifier, effacer directement depuis son compte ses propres données...&lt;/p&gt;	3	0	4	1	b49e2eaa-8ac668dd-6183a0ad51c1f1.92394614	1517	185
43. Savez vous si les partenaires ou co-traitant recueillant/traitant des données pour votre service / organisme respectent cette même obligation de transparence et d'information ?	185	radios	0	0			["Nous n'avons pas de co-traitant ou sous-traitant","Il existe effectivement des conditions générales d'échange de données","Il faudrait regarder si il existe de telles conditions","je ne suis pas concerné"]		4	0	4	1	b49e2eaa-8ac668dd-6183a0ad51fb61.69205833	1518	185
44. Si une personne vous demande de lui rendre ses données, sauriez-vous lesquelles choisir, où les retrouver et comment les lui communiquer ? 	185	radios	0	0			["ce n'est pas à moi de répondre à ce type de demande","je ne sais pas quelles données je pourrai rendre","cela dépend de la demande","oui, nous avons établi une procédure de restitution"]	&lt;p&gt;Le RGPD exige d'assurer la portabilité des données dans un format structuré, couramment utilisé et lisible&lt;/p&gt;	5	0	4	1	b49e2eaa-8ac668dd-6183a0ad5237f0.14188745	1519	185
45. Vous appartenez au service client ou Ressources Humaine, si une telle demande vous arrivait, êtes vous apte à y répondre et avez-vous la possibilité de juger si cette demande est complète, abusive, trop générale, etc...	185	radios	0	0			["je ne suis pas concerné","oui, je saurai répondre","je sais à qui transmettre la demande","je ne saurai pas à qui transmettre la demande"]		6	0	4	1	b49e2eaa-8ac668dd-6183a0ad528ef2.69248930	1520	185
46. Si vous êtes concernés, existe-t-il des mécanismes pour répondre aux demandes des clients dans le délais impartis ?	185	radios	0	0			["je ne suis pas concerné","oui, des mécanismes ont été mis en place","non, des mécanismes devraient être mis en place"]		7	0	4	3	b49e2eaa-8ac668dd-6183a0ad52cc20.11377458	1521	185
47. Dans votre service / organisme, pouvez vous garantir que vos données restent au sein des pays de l'union européenne ?	185	radios	0	0			["oui","non"]	&lt;p&gt;En effet les transferts de données sont interdits hors UE à moins que le pays et le destinataire n'assure un niveau de protection suffisant. Vous devez alors être capable de localiser les données et de retracer les transferts effectués de bout en bout (aussi bien les transferts initiaux que subséquents)&lt;/p&gt;	8	0	4	1	b49e2eaa-8ac668dd-6183a0ad534cf1.82026027	1522	185
48. Avez vous des remarques concernant le RGPD et votre organisme ou service ?	186	textarea	0	0				&lt;p&gt;Nous vous remercions d'avoir pris le temps pour répondre à ce questionnaire&lt;/p&gt;	0	0	4	1	b49e2eaa-8ac668dd-6183a0ad5404f2.22971892	1523	186
49. Comment avez vous trouvé ce questionnaire ?	186	checkboxes	0	0	[""]		["Il est difficile de répondre à certaines questions","Trop de questions ne me concernent pas","Il y a trop de questions, c'est trop long","Il manque des sujets","C'est assez complet","Globalement intéressant","Je souhaite recevoir régulièrement d'autres informations sur le RGPD"]		1	0	4	1	b49e2eaa-8ac668dd-6183a0ad550485.72894813	1524	186
50 Vos remarques générales, en tant que citoyen, sur le RGPD	186	textarea	0	0					2	0	4	1	b49e2eaa-8ac668dd-6183a0ad55c7d8.92094749	1525	186
Quel activitée est concernée ? 	187	text	0	0				&lt;p&gt;Activité au sens du Registre des Traitements&lt;/p&gt;	0	0	4	1	b49e2eaa-8ac668dd-6183a0ad677b19.04475944	1526	187
Quel est le nom du responsable de ce traitement ?	187	text	0	0					1	0	4	1	b49e2eaa-8ac668dd-6183a0ad68cdf0.54183872	1527	187
Conséquences de de la violation	187	checkboxes	1	0	[]		["Perte de données","Indisponibilité temporaire \\/ permanente","Perte d’intégrité","Perte de confidentialité","Autres"]		3	2	2	1	b49e2eaa-8ac668dd-6183a0ad69fb84.51752053	1528	187
Origine de la violation	187	checkboxes	0	0	[]		["Défaillance humaine","Défaillance matérielle","Cyber criminalité","Catastrophe naturelle","Autre"]		3	0	2	1	b49e2eaa-8ac668dd-6183a0ad6a8af0.02282938	1529	187
Quelles catégories et nombre approximatif de personnes concernées par catégories	187	textarea	0	0					5	0	4	1	b49e2eaa-8ac668dd-6183a0ad6abce7.69750923	1530	187
Quelles catégories et nombre approximatif d'enregistrements concernés	187	textarea	0	0					6	0	4	1	b49e2eaa-8ac668dd-6183a0ad6bbb98.26934880	1531	187
Détails sur les conséquences probables concernant les données 	187	textarea	0	0					4	0	4	1	b49e2eaa-8ac668dd-6183a0ad6cc257.13474320	1532	187
Décrire les mesures prises ou que vous envisagez de prendre pour éviter que cet incident se reproduise	187	textarea	0	0					7	0	4	1	b49e2eaa-8ac668dd-6183a0ad6df8e3.76471849	1533	187
décrire les mesures prises ou que vous envisagez de prendre pour atténuer les éventuelles conséquences négatives	187	textarea	0	0					8	0	4	1	b49e2eaa-8ac668dd-6183a0ad6f2040.36790948	1534	187
Date & heure	187	datetime	1	0					9	3	1	1	b49e2eaa-8ac668dd-6183a0ad7036d7.58115590	1535	187
Déclarant : nom et fonction	187	text	0	0					9	0	3	1	b49e2eaa-8ac668dd-6183a0ad7079b9.64519196	1536	187
Savez vous pourquoi ?	188	text	0	0					0	0	4	1	b49e2eaa-8ac668dd-6183a0ad75c1b4.46442644	1537	188
Nom du site	189	textarea	0	0					0	0	4	1	b49e2eaa-8ac668dd-6183a0ad7e9840.16393527	1538	189
Destination principales du site	189	textarea	0	0					1	0	4	1	b49e2eaa-8ac668dd-6183a0ad7fa279.92420014	1539	189
Que signifie l’acronyme RGPD ?	190	radios	1	0	réponse		["1. Règlement général sur la préservation des données","2. Règlement général sur la protection des données","3. Règlement général sur le partage des données","4. Règlement général sur la promotion des données"]		0	0	4	1	b49e2eaa-8ac668dd-6183a0ad94e710.64934244	1540	190
Où s’applique le RGPD ?	190	radios	1	0	numerama.com		["1. Partout","2. Seulement en dehors de l’Union européenne","3. Sur le territoire de l’Union européenne"]		3	0	4	1	b49e2eaa-8ac668dd-6183a0ad9532d5.76320869	1541	190
Quel est l’objectif du RGPD ?	190	checkboxes	1	0	["numerama.com"]		["1. De vous rendre anonyme sur le web","2. De contrer le piratage","3. D’uniformiser la réglementation dans l’Union européenne","4. D’empêcher l’utilisation des données"]		6	0	4	1	b49e2eaa-8ac668dd-6183a0ad957451.04382248	1542	190
La protection des données personnelles concerne-t-elle aussi les données des personnes morales ?	190	radios	0	0	numeram.com		["1. Oui","2. Non"]		9	0	4	1	b49e2eaa-8ac668dd-6183a0ad964b71.05776924	1543	190
En France, la majorité numérique survient à partir de quel âge ?	190	radios	1	0			["18 ans","15 ans","16 ans","13 ans"]		12	0	4	1	b49e2eaa-8ac668dd-6183a0ad969027.69086539	1544	190
Que permet la portabilité des données ?	190	radios	1	0			["1. De les déplacer à l’intérieur d’un service","2. De les récupérer pour les transférer sur un autre service","3. De les alléger pour pouvoir les porter à bout de bras","4. De les rendre compatible sur un téléphone portable"]		15	0	4	1	b49e2eaa-8ac668dd-6183a0ad96fe58.17721293	1545	190
Le recueil du consentement de la personne est-il systématiquement obligatoire ?	190	radios	1	0			["Non","Oui"]		18	0	4	1	b49e2eaa-8ac668dd-6183a0ad973412.99865700	1546	190
Qu’est-ce que le « privacy by design » ?	190	radios	1	0	numera.com		["1. C'est l'obligation de protéger les données des designers","2. C’est l’obligation de veiller, dès la conception de sa technologie, à la protection des données","3. C’est l’obligation pour les sites web de veiller à la protection des données personnelles de chaque nouvelle connexion","4. C'est l'obligation de faire de l'esthétique sur la vie privée",""]		21	0	4	1	b49e2eaa-8ac668dd-6183a0ad976530.61105254	1547	190
Correct	190	description	0	0				&lt;p&gt;Correct ! &lt;a href="https://www.numerama.com/politique/340664-de-larcheveque-boisgelin-de-cuce-au-rgpd-breve-histoire-de-la-protection-des-donnees.html" target="_blank" rel="noopener"&gt;C'est bien de protection des données&lt;/a&gt; dont  il s'agit avec ce règlement européen. Le texte, appelé GDPR en anglais (&lt;em&gt;General data protection regulation&lt;/em&gt;) remplace une vieille directive de 1995 sur la protection des données personnelles. (par numérama.com)&lt;/p&gt;	1	0	4	2	b49e2eaa-8ac668dd-6183a0ad979808.17921981	1548	190
Faux	190	description	0	0				&lt;p&gt;Faux ! Il s'agit du &lt;a href="https://www.numerama.com/politique/340664-de-larcheveque-boisgelin-de-cuce-au-rgpd-breve-histoire-de-la-protection-des-donnees.html" rel=""&gt;Réglement Général pour la Protecion des Données&lt;/a&gt;, un texte qui émane du parlement européen. Le texte, appelé GDPR en anglais (&lt;em&gt;General data protection regulation&lt;/em&gt;) remplace une vieille directive de 1995 sur la protection des données personnelles. (par numérama.com)&lt;br /&gt;&lt;br /&gt;&lt;br /&gt;&lt;/p&gt;	2	0	4	2	b49e2eaa-8ac668dd-6183a0ad983967.06897941	1549	190
Correct	190	description	0	0				&lt;p&gt;Correct ! Le RGPD s'applique uniquement sur le territoire de l'Union européenne. En revanche, le texte concerne toutes les entités qui détiennent des données personnelles de citoyens de l'Union, qu'importe leur situation géographique. Une société française est donc concernée si elle manipule des données de personnes européennes ; idem pour une firme japonaise, une compagnie américaine ou un groupe chilien.&lt;/p&gt;	4	0	4	2	b49e2eaa-8ac668dd-6183a0ad993647.92909785	1550	190
Faux	190	description	0	0				&lt;p&gt;Faux ! Le RGPD s'applique uniquement sur le territoire de l'Union européenne. En revanche, le texte concerne toutes les entités qui détiennent des données personnelles de citoyens de l'Union, qu'importe leur situation géographique. Une société française est donc concernée si elle manipule des données de personnes européennes ; idem pour une firme japonaise, une compagnie américaine ou un groupe chilien. (by numerama.com)&lt;/p&gt;&lt;p&gt; &lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;br /&gt;&lt;/p&gt;	5	0	4	2	b49e2eaa-8ac668dd-6183a0ad9ab015.97049644	1551	190
Correct	190	description	0	0				&lt;p&gt;Vrai ! L'un des buts de ce règlement est d'harmoniser le paysage juridique du Vieux Continent, afin qu'il n'y ait qu'un seul et même cadre qui s'applique parmi l'ensemble des États membres. Un autre but est d'empêcher les violations de données donc les piratages&lt;/p&gt;	7	0	4	2	b49e2eaa-8ac668dd-6183a0ad9b83a0.98340442	1552	190
Faux	190	description	0	0				&lt;p&gt;Faux ! L'un des buts de ce règlement est d'harmoniser le paysage juridique du Vieux Continent, afin qu'il n'y ait qu'un seul et même cadre qui s'applique parmi l'ensemble des États membres. Un autre but est d'empêcher les violations de données donc les piratages&lt;/p&gt;	8	0	4	2	b49e2eaa-8ac668dd-6183a0ad9c6395.14503622	1553	190
Correct	190	description	0	0				&lt;p&gt;Correct ! La protection des données personnelles ne s’applique qu’aux personnes physiques. Un fichier recensant des informations sur des personnes morales (n° SIRET par exemple) ne relèvera pas de la protection des données personnelles. Par ailleurs, les personnes morales ne peuvent pas se prévaloir d’une atteinte à leur vie privée.&lt;/p&gt;	10	0	4	2	b49e2eaa-8ac668dd-6183a0ad9d46a7.97124758	1554	190
Faux	190	description	0	0				&lt;p&gt;Faux ! La protection des données personnelles ne s’applique qu’aux personnes physiques. Un fichier recensant des informations sur des personnes morales (n° SIRET par exemple) ne relèvera pas de la protection des données personnelles. Par ailleurs, les personnes morales ne peuvent pas se prévaloir d’une atteinte à leur vie privée.&lt;/p&gt;	11	0	4	2	b49e2eaa-8ac668dd-6183a0ad9df939.18257818	1555	190
Correct	190	description	0	0				&lt;p&gt;Correct ! Avec le RGPD, une certaine marge d’appréciation est laissée aux États membres de l’Union européenne pour choisir l'âge à partir duquel se déclenche la majorité numérique, c'est-à-dire le moment à partir duquel un jeune peut donner son accord pour le traitement de ses données personnelles, sans avoir besoin de passer par ses parents ou la personne qui exerce l’autorité parentale. En France, c'est 15 ans.&lt;/p&gt;	13	0	4	2	b49e2eaa-8ac668dd-6183a0ad9e8223.46339244	1556	190
Faux	190	description	0	0				&lt;p&gt;Faux ! Avec le RGPD, une certaine marge d’appréciation est laissée aux États membres de l’Union européenne pour choisir l'âge à partir duquel se déclenche la majorité numérique, c'est-à-dire le moment à partir duquel un jeune peut donner son accord pour le traitement de ses données personnelles, sans avoir besoin de passer par ses parents ou la personne qui exerce l’autorité parentale. En France, c'est 15 ans.&lt;/p&gt;	14	0	4	2	b49e2eaa-8ac668dd-6183a0ad9f3a83.68112324	1557	190
Correct	190	description	0	0				&lt;p&gt;Correct ! La portabilité permet de récupérer une archive contenant toutes les informations qu'un service a sur vous. Cela vous permet par exemple d'aller les emmener avec vous pour les envoyer sur un service concurrent par exemple (pour passer de Deezer à Spotify par exemple, ou de YouTube à Dailymotion). Aussi, il faut que cette archive soit dans un format structuré, lisible par une machine, afin que le transfert se fasse le plus facilement possible.&lt;/p&gt;	16	0	4	2	b49e2eaa-8ac668dd-6183a0ada07641.66436928	1558	190
Faux	190	description	0	0				&lt;p&gt;Faux ! La portabilité permet de récupérer une archive contenant toutes les informations qu'un service a sur vous. Cela vous permet par exemple d'aller les emmener avec vous pour les envoyer sur un service concurrent par exemple (pour passer de Deezer à Spotify par exemple, ou de YouTube à Dailymotion). Aussi, il faut que cette archive soit dans un format structuré, lisible par une machine, afin que le transfert se fasse le plus facilement possible.&lt;/p&gt;	17	0	4	2	b49e2eaa-8ac668dd-6183a0ada11081.36112859	1559	190
Correct	190	description	0	0				&#60;p&#62;Correct ! Toutes les données sont concernées par le RGPD, y compris celles qui ne sont pas dans un format numérique. En clair, si des informations sont inscrites sur papier, alors il faut que l'organisation qui les collecte et les traite respecte le cadre du texte, comme il le fait pour des éléments numériques.&#60;/p&#62;	25	0	4	2	b49e2eaa-8ac668dd-6183a0ada21c40.69486731	1560	190
Faux	190	description	0	0				&#60;p&#62;Faux ! Toutes les données sont concernées par le RGPD, y compris celles qui ne sont pas dans un format numérique. En clair, si des informations sont inscrites sur papier, alors il faut que l'organisation qui les collecte et les traite respecte le cadre du texte, comme il le fait pour des éléments numériques.&#60;/p&#62;	26	0	4	2	b49e2eaa-8ac668dd-6183a0ada2d321.57152706	1561	190
Correct	190	description	0	0				&lt;p&gt;Correct ! La règle générale est que toute entité qui procède à la collecte et au traitement de données personnelles doit obtenir au préalable un accord écrit, clair et explicite des individus. Cela étant, il existe des cas de figure où le recueil du consentement des personnes n’est pas requis. C'est le cas par exemple pour respecter une obligation légale, exécuter un contrat ou si le responsable du traitement a un intérêt légitime.&lt;/p&gt;	19	0	4	2	b49e2eaa-8ac668dd-6183a0ada36893.16156239	1562	190
Faux	190	description	0	0				&lt;p&gt;Faux ! Toutes les données sont concernées par le RGPD, y compris celles qui ne sont pas dans un format numérique. En clair, si des informations sont inscrites sur papier, alors il faut que l'organisation qui les collecte et les traite respecte le cadre du texte, comme il le fait pour des éléments numériques.&lt;/p&gt;	20	0	4	2	b49e2eaa-8ac668dd-6183a0ada40191.23522813	1563	190
Le RGPD concerne uniquement les données numériques	190	radios	0	0			["Vrai","Faux"]		24	0	4	1	b49e2eaa-8ac668dd-6183a0ada4a295.21339405	1564	190
Correct	190	description	0	0				&lt;p&gt;Correct ! La notion de « privacy by design » consiste à ce que le responsable du traitement mette en œuvre les mesures techniques et organisationnelles appropriées pour garantir que soit prise en compte la protection de la vie privée dès la conception du service ou du produit.&lt;/p&gt;	22	0	4	2	b49e2eaa-8ac668dd-6183a0ada4dec0.61113653	1565	190
Faux	190	description	0	0				&lt;p&gt;Faux ! La notion de « privacy by design » consiste à ce que le responsable du traitement mette en œuvre les mesures techniques et organisationnelles appropriées pour garantir que soit prise en compte la protection de la vie privée dès la conception du service ou du produit.&lt;/p&gt;	23	0	4	2	b49e2eaa-8ac668dd-6183a0ada5b409.14276383	1566	190
Le Règlement concerne-t-il uniquement les grandes entreprises ?	190	radios	0	0			["Oui","Non"]		27	0	4	1	b49e2eaa-8ac668dd-6183a0ada6d703.56414894	1567	190
Correct	190	description	0	0				&#60;p&#62;Correct ! Rares sont les entreprises et les organismes publics qui ne sont pas concernés par le règlement européen 2016/679 du 27 avril 2016 entrant en vigueur le 25 mai 2018 (le « RGPD »). En effet, dès que l’activité de l’organisme touche à la collecte, au stockage et/ou à l’utilisation de données à caractère personnel de citoyens de l’Union européenne, le règlement s’applique, et ce, que l’entreprise se situe dans l’Union Européenne ou hors Union Européenne.&#60;/p&#62;	28	0	4	2	b49e2eaa-8ac668dd-6183a0ada71558.54381980	1568	190
Faux	190	description	0	0				&#60;p&#62;Faux ! Rares sont les entreprises et les organismes publics qui ne sont pas concernés par le règlement européen 2016/679 du 27 avril 2016 entrant en vigueur le 25 mai 2018 (le « RGPD »). En effet, dès que l’activité de l’organisme touche à la collecte, au stockage et/ou à l’utilisation de données à caractère personnel de citoyens de l’Union européenne, le règlement s’applique, et ce, que l’entreprise se situe dans l’Union Européenne ou hors Union Européenne.&#60;/p&#62;	29	0	4	2	b49e2eaa-8ac668dd-6183a0ada7c142.58666035	1569	190
Copyright	191	description	0	0				&lt;p&gt;Merci à numérama.com&lt;/p&gt;	0	0	4	1	b49e2eaa-8ac668dd-6183a0ada8bec1.56876133	1570	191
Nom de votre entreprise	192	text	1	0					0	0	4	1	b49e2eaa-8ac668dd-6183a0adb3e7c5.46251491	1571	192
Personne répondant à ce questionnaire (Nom & fonction)	192	text	1	0					1	0	4	1	b49e2eaa-8ac668dd-6183a0adb53f29.03305195	1572	192
Adresse mail	192	email	1	0					2	0	4	1	b49e2eaa-8ac668dd-6183a0adb65594.56502373	1573	192
Avez-vous mis en place un bilan environnemental a minima carbone et idéalement de manière globale et multicritères ?	193	radios	1	0			["Non, pas encore","Pas encore, mais cela est planifié","C'est en cours","Oui, ce bilan est disponible"]		2	0	4	1	b49e2eaa-8ac668dd-6183a0adb6e5f2.86396204	1574	193
Utilisez-vous déjà un outil unique d’évaluation des émissions de GES ? 	193	radios	1	0			["Oui","Non"]		3	0	4	1	b49e2eaa-8ac668dd-6183a0adb735b9.83596910	1575	193
Pouvez-vous indiquer le produit que vous utilisez ?	193	text	0	0					4	0	4	2	b49e2eaa-8ac668dd-6183a0adb76d87.44949141	1576	193
Disposez-vous d’une politique de reprise et de valorisation des équipements informatiques arrivant en fin de vie ?	193	radios	1	0			["Non, pas encore","Pas encore, mais cela est planifié","C'est en cours","Oui, elle est en place"]		0	0	4	1	b49e2eaa-8ac668dd-6183a0adb8aaf0.92066456	1577	193
Anticipez-vous la mise en application de l'indice de durabilité sur la fiabilité et la robustesse des équipements (applicable au 01.01.2024) ?	193	radios	1	0			["Oui","Non"]		5	0	4	1	b49e2eaa-8ac668dd-6183a0adb8f723.35782500	1578	193
Comment ? 	193	textarea	0	0					6	0	4	2	b49e2eaa-8ac668dd-6183a0adb92e27.39101022	1579	193
