PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	118	1030
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	273	1032
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	271	1032
PluginDlteamsRecord	Il contient les mentions obligatoires relatives à l'objet, à la durée de conservation et purge, aux finalités, à la nature du traitement, au type de données à caractère personnel et aux catégories de personnes concernées.	\N	0	2023-05-13 00:00:00	116	1035
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	1042
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	273	1042
PluginDlteamsRecord	Il contient les mentions obligatoires relatives à l'objet, à la durée de conservation et purge, aux finalités, à la nature du traitement, au type de données à caractère personnel et aux catégories de personnes concernées.	\N	0	2023-05-13 00:00:00	116	1043
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	272	1043
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	276	1043
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	1044
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	278	1044
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	279	1044
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	277	1044
PluginDlteamsRecord	Code civil protection de l’intimité de la vie privée	\N	0	2023-05-13 00:00:00	260	1047
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	263	1047
PluginDlteamsRecord	Accord écrit qui traite des conditions d'emploi, de formation et de travail des salariés ainsi que de leurs garanties sociales. Elle adapte les règles du Code du travail à un secteur donné, en fonction de ses spécificités.	\N	0	2023-05-13 00:00:00	283	1047
PluginDlteamsRecord	BDES : décret n°2013-1305	\N	0	2023-05-13 00:00:00	262	1047
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	263	1048
PluginDlteamsRecord	Code civil protection de l’intimité de la vie privée	\N	0	2023-05-13 00:00:00	260	1048
PluginDlteamsRecord	BDES : décret n°2013-1305	\N	0	2023-05-13 00:00:00	262	1048
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	1049
PluginDlteamsRecord	Code civil protection de l’intimité de la vie privée	\N	0	2023-05-13 00:00:00	260	1049
PluginDlteamsRecord	BDES : décret n°2013-1305	\N	0	2023-05-13 00:00:00	262	1049
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	284	1050
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	110	1050
PluginDlteamsRecord	Code civil protection de l’intimité de la vie privée	\N	0	2023-05-13 00:00:00	260	1050
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	285	1050
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	1051
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	286	1051
PluginDlteamsRecord	Code civil protection de l’intimité de la vie privée	\N	0	2023-05-13 00:00:00	260	1051
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	1052
PluginDlteamsRecord	Code civil protection de l’intimité de la vie privée	\N	0	2023-05-13 00:00:00	260	1052
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	261	1052
PluginDlteamsRecord	BDES : décret n°2013-1305	\N	0	2023-05-13 00:00:00	262	1052
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	1053
PluginDlteamsRecord	Code civil protection de l’intimité de la vie privée	\N	0	2023-05-13 00:00:00	260	1053
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	286	1053
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	288	1053
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	286	1054
PluginDlteamsRecord	Code civil protection de l’intimité de la vie privée	\N	0	2023-05-13 00:00:00	260	1054
PluginDlteamsRecord	Le code de la propriété intellectuelle est un document du droit français, créé par la loi nᵒ 92-597 du 1ᵉʳ juillet 1992 relative au code de la propriété intellectuelle, publié au Journal officiel du 3 juillet 1992.	\N	0	2023-05-13 00:00:00	287	1054
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	1055
PluginDlteamsRecord	Code civil protection de l’intimité de la vie privée	\N	0	2023-05-13 00:00:00	260	1055
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	286	1055
PluginDlteamsRecord	Il est interdit à toute autre personne que les destinataires, d’écouter, surveiller, intercepter,  stocker, détourner, retarder ou divulguer les communications, sauf consentement préalable ou autorisation légale. 	\N	0	2023-05-13 00:00:00	119	1055
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	1056
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	289	1056
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	290	1056
PluginDlteamsRecord	Le Code de la sécurité intérieure ou CSI est, en droit français, un code juridique créé en 2012 pour regrouper l'ensemble des dispositions législatives et réglementaires ayant trait à la sécurité intérieure.	\N	0	2023-05-13 00:00:00	291	1056
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	263	1057
PluginDlteamsRecord	Conservation des données de trafic : hot-spots wi-fi, cybercafés, employeurs, quelles obligations ?	\N	0	2023-05-13 00:00:00	265	1057
PluginDlteamsRecord	Bornes installées en france sur data.gouv.fr/fr/datasets/bornes-wifi\
	\N	0	2023-05-13 00:00:00	264	1057
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	1058
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	292	1058
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	293	1058
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	441	1059
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	442	1059
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	279	1059
PluginDlteamsRecord	Il contient les mentions obligatoires relatives à l'objet, à la durée de conservation et purge, aux finalités, à la nature du traitement, au type de données à caractère personnel et aux catégories de personnes concernées.	\N	0	2023-05-13 00:00:00	116	1060
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	272	1060
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	294	1060
PluginDlteamsRecord	la CNIL a adopté le 17 septembre 2020 des lignes directrices, complétées par une recommandation visant notamment à proposer des exemples de modalités pratiques de recueil du consentement.	\N	0	2023-05-13 00:00:00	111	1062
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	112	1062
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	1063
PluginDlteamsRecord	Il est interdit à toute autre personne que les destinataires, d’écouter, surveiller, intercepter,  stocker, détourner, retarder ou divulguer les communications, sauf consentement préalable ou autorisation légale. 	\N	0	2023-05-13 00:00:00	119	1063
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	118	1063
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	388	1210
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	271	1210
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	114	1211
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	1211
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	1223
PluginDlteamsRecord	Il est interdit à toute autre personne que les destinataires, d’écouter, surveiller, intercepter,  stocker, détourner, retarder ou divulguer les communications, sauf consentement préalable ou autorisation légale. 	\N	0	2023-05-13 00:00:00	119	1223
PluginDlteamsRecord	Il contient les mentions obligatoires relatives à l'objet, à la durée de conservation et purge, aux finalités, à la nature du traitement, au type de données à caractère personnel et aux catégories de personnes concernées.	\N	0	2023-05-13 00:00:00	116	1224
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	272	1224
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	276	1224
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	1225
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	278	1225
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	279	1225
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	277	1225
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	268	1226
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	280	1226
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	281	1226
PluginDlteamsRecord	\N	\N	0	2023-05-13 00:00:00	277	290
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	1981	424
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	2059	424
PluginDlteamsRecord	L'intérêt doit être licite au regard du droit, clair, précis, réel et présent pour l'organisme. Sauf exception, cette base juridique ne devrait pas s'appliquer aux traitements effectués par des autorités publiques dans l'accomplissement de leurs missions.	\N	0	2023-05-13 00:00:00	113	120
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	268	120
PluginDlteamsRecord	Il contient les mentions obligatoires relatives à l'objet, à la durée de conservation et purge, aux finalités, à la nature du traitement, au type de données à caractère personnel et aux catégories de personnes concernées.	\N	0	2023-05-13 00:00:00	116	289
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	268	289
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	270	289
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	271	289
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	269	289
PluginDlteamsRecord	https://www.economie.gouv.fr/dgccrf/Publications/Vie-pratique/Fiches-pratiques/E-commerce-regles-applicables-au-commerce-electronique	\N	0	2023-05-13 00:00:00	267	289
PluginDlteamsRecord	Il contient les mentions obligatoires relatives à l'objet, à la durée de conservation et purge, aux finalités, à la nature du traitement, au type de données à caractère personnel et aux catégories de personnes concernées.	\N	0	2023-05-13 00:00:00	116	287
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	110	462
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	294	468
PluginDlteamsRecord	Il contient les mentions obligatoires relatives à l'objet, à la durée de conservation et purge, aux finalités, à la nature du traitement, au type de données à caractère personnel et aux catégories de personnes concernées.	\N	0	2023-05-13 00:00:00	116	294
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	1121	293
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	271	294
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	294	294
PluginDlteamsRecord	Il contient les mentions obligatoires relatives à l'objet, à la durée de conservation et purge, aux finalités, à la nature du traitement, au type de données à caractère personnel et aux catégories de personnes concernées.	\N	0	2023-05-13 00:00:00	116	295
PluginDlteamsRecord	Il contient les mentions obligatoires relatives à l'objet, à la durée de conservation et purge, aux finalités, à la nature du traitement, au type de données à caractère personnel et aux catégories de personnes concernées.	\N	0	2023-05-13 00:00:00	116	296
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	271	296
PluginDlteamsRecord	Il contient les mentions obligatoires relatives à l'objet, à la durée de conservation et purge, aux finalités, à la nature du traitement, au type de données à caractère personnel et aux catégories de personnes concernées.	\N	0	2023-05-13 00:00:00	116	463
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	1121	463
PluginDlteamsRecord		\N	0	2023-05-13 00:00:00	263	290
PluginDlteamsRecord	Code de commerce : L441-9 Les conditions et sanctions de la facturation	\N	0	2023-05-13 00:00:00	275	290
PluginDlteamsRecord	Code civil protection de l’intimité de la vie privée	\N	0	\N	260	1313
PluginDlteamsRecord		\N	0	\N	261	1313
PluginDlteamsRecord	BDES : décret n°2013-1305	\N	0	\N	262	1313
PluginDlteamsRecord	Code civil protection de l’intimité de la vie privée	\N	0	\N	260	1314
PluginDlteamsRecord		\N	0	\N	286	1314
PluginDlteamsRecord		\N	0	\N	288	1314
PluginDlteamsRecord		\N	0	\N	286	1315
PluginDlteamsRecord	Code civil protection de l’intimité de la vie privée	\N	0	\N	260	1315
PluginDlteamsRecord	Le code de la propriété intellectuelle est un document du droit français, créé par la loi nᵒ 92-597 du 1ᵉʳ juillet 1992 relative au code de la propriété intellectuelle, publié au Journal officiel du 3 juillet 1992.	\N	0	\N	287	1315
PluginDlteamsRecord	Code civil protection de l’intimité de la vie privée	\N	0	\N	260	1316
PluginDlteamsRecord		\N	0	\N	286	1316
PluginDlteamsRecord	Il est interdit à toute autre personne que les destinataires, d’écouter, surveiller, intercepter,  stocker, détourner, retarder ou divulguer les communications, sauf consentement préalable ou autorisation légale. 	\N	0	\N	119	1316
PluginDlteamsRecord		\N	0	\N	289	1317
PluginDlteamsRecord		\N	0	\N	290	1317
PluginDlteamsRecord		\N	0	\N	263	1318
PluginDlteamsRecord	Conservation des données de trafic : hot-spots wi-fi, cybercafés, employeurs, quelles obligations ?	\N	0	\N	265	1318
PluginDlteamsRecord	Bornes installées en france sur data.gouv.fr/fr/datasets/bornes-wifi\
	\N	0	\N	264	1318
PluginDlteamsRecord		\N	0	\N	292	1319
PluginDlteamsRecord		\N	0	\N	293	1319
